"","aphanotorulus_emarginatus19719","hemiancistrus_cerrado66643","hemiancistrus_fuliginosus61299","hypancistrus_sp61759","hypostomus_cf_gymnorhynchus80910","hypostomus_cfhemicochliodon64160","hypostomus_faveolus27640","hypostomus_melanephelis54012","hypostomus_sp50059","hypostomus_sp55539","hypostomus_sp76321","hypostomus_strigaticeps61230","panaqolus_gnomus57729","panaqolus_sp57507","panaqolus_sp61753","peckoltia_braueri69540","peckoltia_compta61756","peckoltia_snethlageae57059","pterygoplichthys_anisitsi26686","scobinancistrus_aureatus61467","spectracanthicus_immaculatus43225","12|34","13|24","14|23","p_T3",""
"2415",0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,190,248,335,0.00551282019481994,1.05322380021934e-09
"2416",0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,438.666666666667,102.666666666667,109.666666666667,0.630923098279435,1.66458601262805e-74
"2417",0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,197.666666666667,299.666666666667,329.666666666667,3.89246769668893e-06,2.86302237666774e-08
"2418",0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,199.666666666667,302.666666666667,333.666666666667,3.53200395790556e-06,2.14167843033485e-08
"2419",0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,201.666666666667,299.666666666667,333.666666666667,1.03081902294828e-05,4.68344540803001e-08
"2420",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,196.666666666667,303.666666666667,332.666666666667,1.35379372370097e-06,9.43356656903149e-09
"2421",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,202.666666666667,300.666666666667,337.666666666667,1.09489215001044e-05,2.8909478670848e-08
"2422",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,168.666666666667,252.666666666667,288.666666666667,3.80091602654926e-05,1.1002753203244e-07
"2423",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,146.333333333333,218.333333333333,232.333333333333,0.000114728557179555,2.25411618579638e-05
"2424",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,154.333333333333,264.333333333333,275.333333333333,3.8140471663012e-08,3.93629490072092e-09
"2425",0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,175.333333333333,282.333333333333,297.333333333333,3.43999160743803e-07,2.29929205585838e-08
"2426",0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,166,257,279,7.26849774404212e-06,2.18253885892878e-07
"2427",0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,169,260,287,8.98127713552103e-06,1.10819495217777e-07
"2428",0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,173,253,281,9.06408741051554e-05,1.62571713191992e-06
"2429",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,167,258,282,7.85660710563923e-06,1.65104002991757e-07
"2430",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,172,257,284,3.36768765905934e-05,5.71801431653056e-07
"2431",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,141,210,241,0.000206018873789962,1.71051473826608e-06
"2432",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,115,179,196,0.00014402684632196,1.40992668963002e-05
"2433",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,139,228,253,2.58424634030539e-06,2.85222701750846e-08
"2434",0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,157.333333333333,237.333333333333,253.333333333333,4.01889581940891e-05,4.79990908791783e-06
"2435",0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,878,24,20,0.546216531720301,0
"2436",0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,883.666666666667,16.6666666666667,17.6666666666667,0.864478452122002,0
"2437",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,861,25,30,0.499888264834534,0
"2438",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,875.333333333333,29.3333333333333,22.3333333333333,0.329385137065318,0
"2439",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,725.333333333333,24.3333333333333,34.3333333333333,0.190609291635753,4.14613149525456e-269
"2440",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,388,148,121,0.0994331470712035,1.44386476394277e-43
"2441",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,674.333333333333,37.3333333333333,38.3333333333333,0.908475302842045,2.5349236551229e-235
"2442",0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,627,106,92,0.319564216601283,1.46495840846958e-147
"2443",0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,885.666666666667,15.6666666666667,24.6666666666667,0.154700756488822,0
"2444",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,861,28,32,0.605442856446367,0
"2445",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,879.333333333333,28.3333333333333,25.3333333333333,0.682084034054352,0
"2446",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,729.333333333333,24.3333333333333,38.3333333333333,0.0757310454646127,5.75824767442493e-268
"2447",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,388,150,122,0.0892709310255774,6.69973577902614e-43
"2448",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,689.333333333333,37.3333333333333,38.3333333333333,0.908475302842045,1.08598187941178e-241
"2449",0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,639,105,93,0.393623677974589,4.37893306757375e-152
"2450",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,867.666666666667,24.6666666666667,24.6666666666667,1,0
"2451",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,879.333333333333,28.3333333333333,20.3333333333333,0.250401839403637,0
"2452",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,738.333333333333,22.3333333333333,31.3333333333333,0.21815343850993,2.3627293818196e-278
"2453",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,389,151,121,0.0686264575820686,3.16884691760756e-43
"2454",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,675,39,41,0.823054208868864,1.13079438641538e-232
"2455",0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,640,105,88,0.220770446839863,7.59841987458676e-155
"2456",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,886.333333333333,23.3333333333333,18.3333333333333,0.438025944528789,0
"2457",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,729.333333333333,27.3333333333333,33.3333333333333,0.440731229183927,2.40833182539282e-269
"2458",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,389,151,116,0.0319485902146579,1.49277131542123e-44
"2459",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,667.333333333333,42.3333333333333,41.3333333333333,0.912942831374166,5.54805418009678e-227
"2460",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,630,106,91,0.284968286255788,3.64869182381543e-149
"2461",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,743.333333333333,21.3333333333333,32.3333333333333,0.131838422480212,1.61471510444336e-280
"2462",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,394,154,120,0.0397182550455008,3.12705415589232e-44
"2463",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,685,35,42,0.424710884235161,5.8282635889618e-239
"2464",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,645,106,88,0.195922353277633,2.67185746716174e-156
"2465",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,334,140,101,0.01181080973758,5.13290637421343e-36
"2466",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,559,46,32,0.111948618071654,3.51724163066657e-185
"2467",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,546,97,73,0.0652127193724994,6.79149454977568e-130
"2468",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,313,93,109,0.260018317698203,8.65467969768545e-39
"2469",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,340,124,139,0.354866748863482,3.70464948172714e-32
"2470",0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,517,89,79,0.440265570218128,1.21114679125092e-119
"2471",0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,171.333333333333,369.333333333333,164.333333333333,0.702398523061023,9.23721826392013e-26
"2472",0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,329.333333333333,213.333333333333,217.333333333333,0.847155419592645,3.68728815405618e-08
"2473",0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,319,167,267,1.40055965727821e-06,4.71874838920976e-11
"2474",0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,271.333333333333,146.333333333333,222.333333333333,7.04080608791719e-05,8.39766202664068e-09
"2475",0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,204,248,366,0.0383375351411908,6.65307927013825e-12
"2476",0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,207,250,368,0.0441203447337045,1.061141392139e-11
"2477",0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,206.333333333333,248.333333333333,362.333333333333,0.0487102907138721,4.06281236854713e-11
"2478",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,199,254,360,0.00967260920288026,1.85198660071605e-11
"2479",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,201,255,371,0.0113493718796443,1.29667051158086e-12
"2480",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,168,216,317,0.0141788910361887,1.77499887474909e-11
"2481",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,147,176,263,0.106377298168429,7.89531266562393e-09
"2482",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,169,196,299,0.15739356924742,5.82580223708183e-10
"2483",0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,174,228,335,0.00698930954312096,1.34979024022528e-12
"2484",0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,178.666666666667,184.666666666667,362.666666666667,0.752927945120466,2.4331030660527e-20
"2485",0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,146.666666666667,146.666666666667,415.666666666667,1,4.73830929662917e-45
"2486",0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,131.333333333333,139.333333333333,339.333333333333,0.626754514660087,2.17257575075075e-30
"2487",0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,146.333333333333,143.333333333333,483.333333333333,0.860082635913876,4.17328605541333e-65
"2488",0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,148.666666666667,141.666666666667,492.666666666667,0.681191309517972,1.00373180358025e-67
"2489",0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,149.666666666667,141.666666666667,484.666666666667,0.639263069455069,4.53626147680069e-65
"2490",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,146.333333333333,143.333333333333,483.333333333333,0.860082635913876,4.17328605541333e-65
"2491",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,153.333333333333,142.333333333333,493.333333333333,0.522305139784496,1.75506273728601e-66
"2492",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,128.333333333333,117.333333333333,419.333333333333,0.482724461638294,3.36893627046136e-58
"2493",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,104,106,366,0.890229230498962,4.3214521964644e-52
"2494",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,116,108,414,0.592940782995633,7.64955665436025e-63
"2495",0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,141,130,441,0.503945808219916,1.03881499719405e-57
"2496",0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,281.333333333333,199.333333333333,297.333333333333,0.000133278252139569,2.35096945844432e-05
"2497",0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,256,178,245,0.000765378072226066,0.000380198943869057
"2498",0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,203.333333333333,250.333333333333,393.333333333333,0.0272016021648345,8.63143761525761e-16
"2499",0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,198.333333333333,254.333333333333,409.333333333333,0.00840245153787086,8.76030267228404e-19
"2500",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,199.333333333333,251.333333333333,397.333333333333,0.0141976985457158,6.46009933173802e-17
"2501",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,198.333333333333,253.333333333333,394.333333333333,0.00956548139455931,1.82037896699129e-16
"2502",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,202.333333333333,251.333333333333,407.333333333333,0.0212914349665663,4.54967883545289e-18
"2503",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,178.333333333333,205.333333333333,344.333333333333,0.167892247017521,6.31133878912698e-15
"2504",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,140,184,284,0.0143560770149172,2.1438431080103e-12
"2505",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,167,203,326,0.0610636670611094,9.72776731039564e-14
"2506",0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,182,233,359,0.0121877491490932,1.06372053066118e-14
"2507",0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,457,104,116,0.418376744274497,4.88119027978868e-78
"2508",0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,191.333333333333,307.333333333333,334.333333333333,1.49280041000624e-07,9.36646206413152e-10
"2509",0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,195.333333333333,311.333333333333,337.333333333333,1.84810576962651e-07,1.50039782846834e-09
"2510",0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,191.333333333333,313.333333333333,333.333333333333,3.51712215774414e-08,6.5240342507961e-10
"2511",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,189.333333333333,315.333333333333,330.333333333333,1.10687077186597e-08,4.39181747799153e-10
"2512",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,192.333333333333,315.333333333333,339.333333333333,3.20143788599159e-08,2.71474022232233e-10
"2513",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,154.333333333333,264.333333333333,286.333333333333,4.93664211139619e-08,5.71778462125852e-10
"2514",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,152.333333333333,210.333333333333,241.333333333333,0.00215070256573821,3.95708738744748e-05
"2515",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,161.333333333333,264.333333333333,275.333333333333,3.24493058648069e-07,4.47145363713183e-08
"2516",0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,167.333333333333,292.333333333333,304.333333333333,2.598069223566e-09,1.5256915589999e-10
"2517",0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,158.666666666667,261.666666666667,302.666666666667,4.21239233131679e-07,1.20477584659674e-10
"2518",0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,161.666666666667,268.666666666667,308.666666666667,2.03405728444158e-07,6.54813497145642e-11
"2519",0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,159.666666666667,263.666666666667,301.666666666667,3.51790459709306e-07,1.94346336203817e-10
"2520",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,156.666666666667,270.666666666667,299.666666666667,2.45033533364252e-08,5.74292319175977e-11
"2521",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,161.666666666667,270.666666666667,304.666666666667,1.22680814183567e-07,1.36080463392659e-10
"2522",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,128.333333333333,218.333333333333,256.333333333333,1.10958877045983e-06,4.6028704388888e-10
"2523",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,115,181,209,0.000108252066622814,9.78129500208593e-07
"2524",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,137.333333333333,230.333333333333,266.333333333333,1.01261325332913e-06,7.83792364691964e-10
"2525",0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,137.333333333333,252.333333333333,275.333333333333,3.36461855408434e-09,1.95088993812961e-11
"2526",0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,879.333333333333,19.3333333333333,24.3333333333333,0.448762026295731,0
"2527",0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,879.333333333333,17.3333333333333,18.3333333333333,0.867012333061622,0
"2528",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,860.666666666667,29.6666666666667,23.6666666666667,0.410818382628819,0
"2529",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,876.333333333333,27.3333333333333,24.3333333333333,0.676325587870206,0
"2530",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,718.333333333333,24.3333333333333,30.3333333333333,0.416607549606311,5.26922974761545e-269
"2531",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,392.333333333333,139.333333333333,124.333333333333,0.355476428700437,9.17213767542616e-46
"2532",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,670.333333333333,40.3333333333333,40.3333333333333,1,3.00185923396317e-230
"2533",0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,630.333333333333,101.333333333333,97.3333333333333,0.776563769221821,1.90843771544964e-148
"2534",0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,884,18,21,0.630785289529832,0
"2535",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,867.333333333333,32.3333333333333,21.3333333333333,0.131838422480212,0
"2536",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,887.666666666667,27.6666666666667,20.6666666666667,0.313143426262653,0
"2537",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,726.333333333333,27.3333333333333,28.3333333333333,0.893375910121223,1.08728134966844e-271
"2538",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,391.333333333333,142.333333333333,128.333333333333,0.394684452383591,8.12309191259643e-44
"2539",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,686.333333333333,43.3333333333333,37.3333333333333,0.503909399870112,4.89790639718994e-237
"2540",0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,639.333333333333,107.333333333333,95.3333333333333,0.399131244848011,4.48966550357203e-150
"2541",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,861.333333333333,26.3333333333333,21.3333333333333,0.468529643366678,0
"2542",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,875.333333333333,27.3333333333333,21.3333333333333,0.389145155771957,0
"2543",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,721.333333333333,23.3333333333333,30.3333333333333,0.338618731999379,4.91124730584246e-271
"2544",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,390.333333333333,141.333333333333,125.333333333333,0.327040664159536,1.63281286813139e-44
"2545",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,666.333333333333,44.3333333333333,42.3333333333333,0.829888948261253,1.39308076176389e-224
"2546",0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,635.333333333333,103.333333333333,93.3333333333333,0.475704799566004,2.72603737051704e-151
"2547",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,882.666666666667,18.6666666666667,25.6666666666667,0.29210237878625,0
"2548",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,720.333333333333,26.3333333333333,30.3333333333333,0.595010017288968,2.17880510242564e-268
"2549",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,391.333333333333,141.333333333333,121.333333333333,0.216966597277357,8.13588324566524e-46
"2550",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,666.333333333333,37.3333333333333,46.3333333333333,0.32467844632171,1.35377594349729e-226
"2551",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,627.333333333333,98.3333333333333,100.333333333333,0.88716189373541,2.62605002369587e-147
"2552",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,734.333333333333,25.3333333333333,27.3333333333333,0.782838208546627,2.41607532447708e-277
"2553",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,394.333333333333,148.333333333333,126.333333333333,0.184122660185953,7.71518934113664e-44
"2554",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,682.333333333333,42.3333333333333,40.3333333333333,0.825885637170656,5.48295279337424e-234
"2555",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,643.333333333333,106.333333333333,93.3333333333333,0.357399655924331,5.69263279142971e-153
"2556",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,330.333333333333,128.333333333333,104.333333333333,0.115297890361599,2.18789307352236e-36
"2557",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,549.333333333333,43.3333333333333,39.3333333333333,0.659917368351013,4.53599873305814e-178
"2558",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,526.333333333333,97.3333333333333,83.3333333333333,0.297367388895193,1.37381322712759e-117
"2559",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,319,102,99,0.832413169330133,1.32101941120938e-40
"2560",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,345,128,136,0.622434017015313,4.09167077465326e-33
"2561",0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,520,80,92,0.36000098337509,5.26354764717362e-119
"2562",0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,207.333333333333,307.333333333333,207.333333333333,1,9.65697197067709e-07
"2563",0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,171,286,244,0.000318983763727442,5.08320305401118e-07
"2564",0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,132,258,206,5.28163262695794e-05,1.71954166805639e-09
"2565",0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,254.333333333333,185.333333333333,334.333333333333,0.000975325918490235,4.36741518550689e-10
"2566",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,252.333333333333,189.333333333333,339.333333333333,0.00267448639293224,3.4368581175344e-10
"2567",0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,256.666666666667,188.666666666667,334.666666666667,0.00124364592926921,1.21538476872957e-09
"2568",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,253.333333333333,184.333333333333,335.333333333333,0.000949337537090056,2.33641888152131e-10
"2569",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,257.333333333333,185.333333333333,345.333333333333,0.000604157584188842,2.4150874927259e-11
"2570",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,221.333333333333,158.333333333333,292.333333333333,0.0011918266669813,1.93339541912339e-09
"2571",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,186,134,246,0.00357323060734871,5.87381340202404e-08
"2572",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,208.333333333333,149.333333333333,276.333333333333,0.00176632639603007,5.00921118823707e-09
"2573",0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,220.333333333333,173.333333333333,315.333333333333,0.0177084399254982,2.41910290045604e-10
"2574",0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,196.333333333333,255.333333333333,313.333333333333,0.00541681052954905,1.48378391645377e-06
"2575",0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,171.666666666667,229.666666666667,252.666666666667,0.00328686808959906,0.000338037155820083
"2576",0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,190.333333333333,181.333333333333,467.333333333333,0.640599842778164,8.91482606963029e-42
"2577",0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,194.333333333333,186.333333333333,470.333333333333,0.681771532691559,9.23199404036737e-41
"2578",0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,190.333333333333,188.333333333333,465.333333333333,0.918138733381493,6.32130103395824e-40
"2579",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,195.333333333333,186.333333333333,456.333333333333,0.645012097470594,2.7343970939727e-37
"2580",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,195.333333333333,185.333333333333,471.333333333333,0.608252661250452,5.15893723872681e-41
"2581",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,166.666666666667,152.666666666667,409.666666666667,0.433294887193536,4.7717132535272e-38
"2582",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,130,128,337,0.900907378331602,2.62498693000619e-32
